Factura;Fecha;ID_Canal;Cliente;Tipo_Cliente;ID_Vehiculo;Costo_Vehiculo;Precio_Venta;ID_SEDE;ID_Vendedor
417;22/01/2022 0:00;2;280;Persona;59;18100;22100;4;3
418;22/01/2022 0:00;2;1078;Persona;164;16800;19900;4;3
419;22/01/2022 0:00;2;569;Persona;77;17300;18700;1;4
420;22/01/2022 0:00;2;717;Persona;97;17500;20200;1;4
421;22/01/2022 0:00;2;583;Persona;154;17300;21400;1;4
422;22/01/2022 0:00;2;170;Persona;29;17700;22300;1;4
423;22/01/2022 0:00;4;705;Persona;94;17500;19200;2;11
424;22/01/2022 0:00;4;838;Persona;46;16700;18500;2;11
425;22/01/2022 0:00;4;272;Persona;9;17100;20900;2;11
426;22/01/2022 0:00;3;791;Persona;139;17100;21800;1;9
427;23/01/2022 0:00;3;846;Persona;142;17200;20600;1;9
428;23/01/2022 0:00;3;1021;Persona;43;18400;20800;1;9
429;23/01/2022 0:00;3;844;Persona;36;17600;22200;1;9
430;23/01/2022 0:00;4;591;Empresa;175;17800;23100;2;11
431;23/01/2022 0:00;4;856;Empresa;3;17000;18300;2;11
432;23/01/2022 0:00;4;110;Empresa;90;17400;22400;2;11
433;23/01/2022 0:00;4;642;Empresa;31;16500;20400;2;11
434;23/01/2022 0:00;1;1014;Persona;158;17400;21900;1;4
435;23/01/2022 0:00;1;28;Persona;102;17800;19400;1;4
436;23/01/2022 0:00;1;298;Persona;46;16700;21500;1;4
437;23/01/2022 0:00;1;466;Persona;128;17500;19100;1;4
438;23/01/2022 0:00;4;211;Empresa;128;17500;20400;3;6
439;23/01/2022 0:00;4;821;Empresa;101;17500;21500;3;6
440;23/01/2022 0:00;4;465;Empresa;113;18000;19900;3;6
441;23/01/2022 0:00;4;37;Empresa;41;17600;19300;3;6
442;23/01/2022 0:00;3;572;Persona;112;17500;20200;4;2
443;23/01/2022 0:00;3;194;Persona;34;17500;22400;4;2
444;23/01/2022 0:00;3;95;Persona;169;18000;19400;4;2
445;23/01/2022 0:00;3;823;Persona;78;17200;21700;4;2
446;24/01/2022 0:00;4;751;Empresa;155;18000;19400;4;1
447;24/01/2022 0:00;4;861;Empresa;91;18300;22300;4;1
448;24/01/2022 0:00;4;349;Empresa;109;17700;20100;4;1
449;24/01/2022 0:00;4;58;Empresa;143;17700;20900;4;1
450;24/01/2022 0:00;2;251;Empresa;155;18000;21200;1;4
451;24/01/2022 0:00;2;51;Empresa;47;17300;21300;1;4
452;24/01/2022 0:00;2;747;Empresa;170;17400;18300;1;4
453;24/01/2022 0:00;2;303;Empresa;139;17100;20900;1;4
454;24/01/2022 0:00;2;118;Persona;137;17800;20400;2;8
455;24/01/2022 0:00;2;704;Persona;138;17400;21200;2;8
456;24/01/2022 0:00;2;226;Persona;100;18100;21300;2;8
457;24/01/2022 0:00;2;550;Persona;48;17100;19400;2;8
458;24/01/2022 0:00;2;754;Persona;178;17400;18700;4;5
459;24/01/2022 0:00;2;447;Persona;33;17100;21200;4;5
460;24/01/2022 0:00;2;920;Persona;151;17200;22100;4;5
461;24/01/2022 0:00;2;946;Persona;48;17100;18000;4;5
462;24/01/2022 0:00;1;512;Persona;11;17300;21000;4;1
463;24/01/2022 0:00;1;408;Persona;149;17600;21100;4;1
464;24/01/2022 0:00;1;1125;Persona;33;17100;22200;4;1
465;24/01/2022 0:00;1;166;Persona;41;17600;20000;4;1
466;25/01/2022 0:00;3;972;Persona;10;16300;19000;1;4
467;25/01/2022 0:00;3;171;Persona;6;17100;18300;1;4
468;25/01/2022 0:00;3;824;Persona;140;17300;18900;1;4
469;25/01/2022 0:00;3;199;Persona;66;18400;21900;1;4
470;25/01/2022 0:00;2;989;Persona;110;17200;19900;4;3
471;25/01/2022 0:00;2;347;Persona;104;17400;20700;4;3
472;25/01/2022 0:00;2;732;Persona;88;17000;19400;4;3
473;25/01/2022 0:00;2;219;Persona;6;17100;21600;4;3
474;25/01/2022 0:00;2;325;Persona;52;17800;22400;2;11
475;25/01/2022 0:00;2;438;Persona;140;17300;18200;2;11
476;25/01/2022 0:00;2;561;Persona;19;17000;20000;2;11
477;25/01/2022 0:00;2;949;Persona;123;18200;22400;2;11
478;25/01/2022 0:00;1;1017;Persona;145;17400;19600;1;9
479;25/01/2022 0:00;1;200;Persona;39;17200;20600;1;9
480;25/01/2022 0:00;1;438;Persona;66;18400;20400;1;9
481;25/01/2022 0:00;2;245;Persona;88;17000;20400;4;5
482;25/01/2022 0:00;2;280;Persona;160;16800;18700;4;5
483;25/01/2022 0:00;2;439;Persona;79;17700;18900;4;5
484;25/01/2022 0:00;2;178;Persona;136;17600;21400;4;5
485;25/01/2022 0:00;1;1102;Persona;31;16500;20200;2;11
486;25/01/2022 0:00;1;319;Persona;89;17200;20700;2;11
487;25/01/2022 0:00;1;1073;Persona;174;17400;18200;2;11
488;25/01/2022 0:00;1;594;Persona;70;17300;20900;2;11
489;25/01/2022 0:00;4;1150;Persona;70;17300;18900;3;6
490;25/01/2022 0:00;4;1126;Persona;121;17100;18300;3;6
491;25/01/2022 0:00;4;306;Persona;178;17400;18800;3;6
492;25/01/2022 0:00;4;207;Persona;120;17600;19300;3;6
493;26/01/2022 0:00;3;806;Persona;112;17500;20700;2;11
494;26/01/2022 0:00;3;1134;Persona;4;17700;22800;2;11
495;26/01/2022 0:00;3;546;Persona;127;17900;20400;2;11
496;26/01/2022 0:00;3;56;Persona;79;17700;22000;2;11
497;26/01/2022 0:00;2;37;Persona;103;18000;21100;1;4
498;26/01/2022 0:00;2;171;Persona;37;17600;18400;1;4
499;26/01/2022 0:00;2;119;Persona;148;17000;18900;1;4
500;26/01/2022 0:00;2;98;Persona;6;17100;20100;1;4
501;26/01/2022 0:00;2;974;Persona;85;17600;20000;1;4
502;26/01/2022 0:00;2;128;Persona;7;17800;21500;1;4
503;26/01/2022 0:00;2;1097;Persona;116;17700;21800;1;4
504;26/01/2022 0:00;2;1088;Persona;129;17800;19400;1;4
505;27/01/2022 0:00;2;863;Persona;155;18000;19200;2;8
506;27/01/2022 0:00;2;993;Persona;167;18200;22200;2;8
507;27/01/2022 0:00;2;15;Persona;75;17000;20600;2;8
508;27/01/2022 0:00;2;660;Persona;135;17800;20100;2;8
509;27/01/2022 0:00;2;980;Persona;31;16500;18800;4;1
510;27/01/2022 0:00;2;653;Persona;50;16300;18500;4;1
511;27/01/2022 0:00;2;732;Persona;173;17500;19400;4;1
512;27/01/2022 0:00;2;29;Persona;61;17600;22400;4;1
513;27/01/2022 0:00;1;533;Persona;6;17100;20000;2;8
514;27/01/2022 0:00;1;486;Persona;90;17400;22500;2;8
515;27/01/2022 0:00;1;1126;Persona;143;17700;22800;2;8
516;27/01/2022 0:00;1;752;Persona;93;16800;19800;2;8
517;28/01/2022 0:00;1;225;Persona;114;17800;22000;3;6
518;28/01/2022 0:00;1;213;Persona;115;18400;22700;3;6
519;28/01/2022 0:00;1;723;Persona;98;18000;22200;3;6
520;28/01/2022 0:00;1;52;Persona;174;17400;20400;3;6
521;28/01/2022 0:00;4;189;Persona;107;17300;22100;4;5
522;28/01/2022 0:00;4;1028;Persona;9;17100;19700;4;5
523;28/01/2022 0:00;4;464;Persona;51;17500;22400;4;5
524;28/01/2022 0:00;4;940;Persona;149;17600;22200;4;5
525;28/01/2022 0:00;3;977;Persona;137;17800;22800;2;11
526;28/01/2022 0:00;3;202;Persona;179;17500;19300;2;11
527;28/01/2022 0:00;3;552;Persona;21;18000;20800;2;11
528;28/01/2022 0:00;3;1179;Persona;115;18400;22500;2;11
529;28/01/2022 0:00;3;201;Persona;150;17600;20100;4;1
530;28/01/2022 0:00;3;317;Persona;31;16500;18500;4;1
531;28/01/2022 0:00;3;532;Persona;20;17600;18600;4;1
532;28/01/2022 0:00;3;726;Persona;32;17800;21000;4;1
533;28/01/2022 0:00;2;552;Persona;173;17500;19100;4;10
534;28/01/2022 0:00;2;543;Persona;171;16800;19000;4;10
535;28/01/2022 0:00;2;627;Persona;88;17000;18700;4;10
536;28/01/2022 0:00;2;143;Persona;76;17700;22100;4;10
537;28/01/2022 0:00;2;143;Persona;102;17800;22500;4;12
538;28/01/2022 0:00;2;867;Persona;179;17500;18400;4;12
539;28/01/2022 0:00;2;1146;Persona;151;17200;21000;4;12
540;28/01/2022 0:00;2;645;Persona;4;17700;22500;4;12
541;28/01/2022 0:00;2;247;Persona;137;17800;20700;2;11
542;28/01/2022 0:00;2;39;Persona;131;17000;19200;2;11
543;28/01/2022 0:00;2;723;Persona;66;18400;22100;2;11
544;29/01/2022 0:00;2;254;Persona;3;17000;19100;2;11
545;29/01/2022 0:00;2;265;Persona;81;17400;19100;1;4
546;29/01/2022 0:00;2;117;Persona;122;17000;20000;1;4
547;29/01/2022 0:00;2;621;Persona;42;17600;18600;1;4
548;29/01/2022 0:00;2;726;Persona;125;17300;19400;1;4
549;29/01/2022 0:00;4;700;Persona;44;17900;20500;4;7
550;29/01/2022 0:00;4;980;Persona;149;17600;21400;4;7
551;29/01/2022 0:00;4;846;Persona;89;17200;20300;4;7
552;29/01/2022 0:00;4;559;Persona;95;17700;22600;4;7
553;29/01/2022 0:00;2;562;Persona;11;17300;18900;4;7
554;29/01/2022 0:00;2;32;Persona;143;17700;21300;4;7
555;29/01/2022 0:00;2;87;Persona;42;17600;20600;4;7
556;29/01/2022 0:00;2;719;Persona;126;18100;21900;4;7
557;29/01/2022 0:00;4;828;Persona;150;17600;19100;1;4
558;29/01/2022 0:00;4;1146;Persona;151;17200;20100;1;4
559;29/01/2022 0:00;4;570;Persona;145;17400;21600;1;4
560;29/01/2022 0:00;4;1172;Persona;146;17100;19400;1;4
561;29/01/2022 0:00;2;1056;Persona;48;17100;21500;1;4
562;29/01/2022 0:00;2;1136;Persona;178;17400;19300;1;4
563;29/01/2022 0:00;2;156;Persona;145;17400;21100;1;4
564;30/01/2022 0:00;2;104;Persona;12;17400;18900;1;4
565;30/01/2022 0:00;1;71;Persona;165;16900;18400;1;9
566;30/01/2022 0:00;1;722;Persona;128;17500;22200;1;9
567;30/01/2022 0:00;1;561;Persona;166;18200;21500;1;9
568;30/01/2022 0:00;1;878;Persona;43;18400;19700;1;9
569;30/01/2022 0:00;1;845;Persona;83;17300;20100;2;8
570;30/01/2022 0:00;1;301;Persona;177;16600;20400;2;8
571;30/01/2022 0:00;1;1033;Persona;165;16900;18400;2;8
572;30/01/2022 0:00;1;916;Persona;161;16600;20600;2;8
573;30/01/2022 0:00;1;320;Persona;88;17000;18200;4;12
574;30/01/2022 0:00;1;241;Persona;102;17800;20000;4;12
575;30/01/2022 0:00;1;977;Persona;34;17500;21000;4;12
576;30/01/2022 0:00;1;257;Persona;153;17200;20600;4;12
577;30/01/2022 0:00;2;371;Persona;175;17800;21100;1;4
578;30/01/2022 0:00;2;469;Persona;171;16800;19700;1;4
579;31/01/2022 0:00;2;1040;Persona;50;16300;19700;1;4
580;31/01/2022 0:00;2;194;Persona;57;17700;21000;1;4
581;31/01/2022 0:00;2;885;Persona;143;17700;22900;4;1
582;31/01/2022 0:00;2;323;Persona;126;18100;20700;4;1
583;31/01/2022 0:00;2;20;Persona;67;17700;20500;4;1
584;31/01/2022 0:00;2;125;Persona;45;17500;21800;4;1
585;31/01/2022 0:00;2;1101;Persona;36;17600;18400;4;12
586;31/01/2022 0:00;2;59;Persona;48;17100;20500;4;12
587;31/01/2022 0:00;2;590;Persona;91;18300;23600;4;12
588;31/01/2022 0:00;2;864;Persona;111;17500;21600;4;12
589;31/01/2022 0:00;4;1093;Persona;46;16700;20100;2;11
590;31/01/2022 0:00;4;272;Persona;40;17000;21700;2;11
591;31/01/2022 0:00;4;1160;Persona;35;18000;23000;2;11
592;31/01/2022 0:00;4;98;Persona;41;17600;18400;2;11
593;31/01/2022 0:00;3;725;Empresa;156;17200;21000;4;1
594;31/01/2022 0:00;3;862;Empresa;177;16600;18300;4;1
595;31/01/2022 0:00;3;236;Empresa;174;17400;19300;4;1
596;31/01/2022 0:00;3;1064;Empresa;145;17400;20300;4;1
597;31/01/2022 0:00;3;841;Persona;41;17600;20400;4;1
598;31/01/2022 0:00;3;180;Persona;81;17400;20700;4;1
599;31/01/2022 0:00;3;1054;Persona;77;17300;20900;4;1
600;31/01/2022 0:00;3;199;Persona;67;17700;20400;4;1
601;31/01/2022 0:00;2;58;Empresa;24;17200;20300;4;1
602;31/01/2022 0:00;2;73;Empresa;166;18200;22400;4;1
603;01/02/2022 0:00;2;483;Empresa;134;18000;23000;4;1
604;01/02/2022 0:00;2;567;Empresa;49;17300;18900;4;1
605;01/02/2022 0:00;4;629;Empresa;103;18000;20500;4;12
606;01/02/2022 0:00;4;208;Empresa;20;17600;19900;4;12
607;01/02/2022 0:00;4;1060;Empresa;121;17100;19800;4;12
608;01/02/2022 0:00;4;226;Empresa;20;17600;21700;4;12
609;01/02/2022 0:00;2;556;Persona;125;17300;18800;4;7
610;01/02/2022 0:00;2;830;Persona;177;16600;20400;4;7
611;01/02/2022 0:00;2;845;Persona;75;17000;18800;4;7
612;01/02/2022 0:00;2;835;Persona;177;16600;17600;4;1
613;01/02/2022 0:00;2;387;Persona;75;17000;21100;4;1
614;01/02/2022 0:00;2;279;Persona;152;16600;19300;4;1
615;01/02/2022 0:00;1;86;Persona;37;17600;18500;4;12
616;01/02/2022 0:00;1;1163;Persona;158;17400;22200;4;12
617;01/02/2022 0:00;1;683;Persona;26;17200;20900;4;12
618;01/02/2022 0:00;1;898;Persona;52;17800;21400;4;12
619;01/02/2022 0:00;4;304;Persona;125;17300;22100;4;1
620;01/02/2022 0:00;4;979;Persona;73;17100;20100;4;1
621;01/02/2022 0:00;4;765;Persona;81;17400;22300;4;1
622;01/02/2022 0:00;4;1019;Persona;162;18500;23500;4;1
623;01/02/2022 0:00;3;423;Persona;177;16600;18200;4;3
624;01/02/2022 0:00;3;338;Persona;63;17400;20400;4;3
625;01/02/2022 0:00;3;1092;Persona;66;18400;21600;4;3
626;01/02/2022 0:00;3;508;Persona;134;18000;22600;4;3
627;01/02/2022 0:00;1;257;Persona;147;17300;19800;4;10
628;01/02/2022 0:00;1;1154;Persona;173;17500;21500;4;10
629;01/02/2022 0:00;1;670;Persona;95;17700;22700;4;10
630;02/02/2022 0:00;1;599;Persona;139;17100;21300;4;10
631;02/02/2022 0:00;3;350;Empresa;165;16900;21800;4;12
632;02/02/2022 0:00;3;498;Empresa;142;17200;21400;4;12
633;02/02/2022 0:00;3;245;Empresa;132;17200;21300;4;12
634;02/02/2022 0:00;3;998;Empresa;166;18200;22000;4;12
635;02/02/2022 0:00;2;586;Persona;148;17000;20000;4;12
636;02/02/2022 0:00;2;811;Persona;176;17600;19700;4;12
637;02/02/2022 0:00;2;166;Persona;61;17600;20000;4;12
638;02/02/2022 0:00;2;612;Persona;139;17100;18000;4;12
639;02/02/2022 0:00;2;586;Empresa;7;17800;19000;4;12
640;02/02/2022 0:00;2;552;Empresa;128;17500;19300;4;12
641;02/02/2022 0:00;2;230;Empresa;90;17400;20800;4;12
642;02/02/2022 0:00;2;802;Empresa;31;16500;20800;4;12
643;02/02/2022 0:00;2;46;Persona;162;18500;21500;4;3
644;02/02/2022 0:00;2;565;Persona;149;17600;18800;4;3
645;02/02/2022 0:00;2;966;Persona;82;17700;22200;4;3
646;02/02/2022 0:00;2;258;Persona;124;17500;22300;4;3
647;02/02/2022 0:00;4;552;Persona;150;17600;21900;1;4
648;02/02/2022 0:00;4;226;Persona;105;18200;19700;1;4
649;02/02/2022 0:00;4;1150;Persona;156;17200;19300;1;4
650;02/02/2022 0:00;4;732;Persona;1;16800;21500;4;12
651;02/02/2022 0:00;4;372;Persona;124;17500;21100;4;12
652;02/02/2022 0:00;4;559;Persona;2;16800;21100;4;12
653;02/02/2022 0:00;3;558;Persona;136;17600;19500;4;7
654;02/02/2022 0:00;3;918;Persona;154;17300;20600;4;7
655;02/02/2022 0:00;3;737;Persona;122;17000;20400;4;7
656;02/02/2022 0:00;3;388;Persona;54;17800;22100;4;7
657;02/02/2022 0:00;2;814;Persona;156;17200;19500;1;4
658;02/02/2022 0:00;2;1070;Persona;101;17500;21900;1;4
659;02/02/2022 0:00;2;739;Persona;25;17500;20800;1;4
660;02/02/2022 0:00;2;716;Persona;71;17800;20000;1;4
661;02/02/2022 0:00;2;30;Persona;17;18100;22800;1;4
662;03/02/2022 0:00;2;768;Persona;62;17100;18100;1;4
663;03/02/2022 0:00;2;636;Persona;4;17700;20300;1;4
664;03/02/2022 0:00;2;518;Persona;3;17000;21500;1;4
665;03/02/2022 0:00;1;457;Persona;48;17100;19900;2;11
666;03/02/2022 0:00;1;285;Persona;148;17000;20000;2;11
667;03/02/2022 0:00;1;476;Persona;50;16300;20100;2;11
668;03/02/2022 0:00;1;746;Persona;117;16800;20600;2;11
669;03/02/2022 0:00;1;610;Persona;21;18000;22500;4;10
670;03/02/2022 0:00;1;23;Persona;129;17800;19500;4;10
671;03/02/2022 0:00;1;556;Persona;79;17700;20700;4;10
672;03/02/2022 0:00;1;29;Persona;147;17300;21200;4;10
673;03/02/2022 0:00;4;394;Persona;88;17000;18700;1;4
674;03/02/2022 0:00;4;891;Persona;83;17300;22300;1;4
675;03/02/2022 0:00;4;220;Persona;78;17200;20700;1;4
676;03/02/2022 0:00;4;178;Persona;157;18100;22400;1;4
677;03/02/2022 0:00;4;329;Persona;15;17200;18500;4;5
678;03/02/2022 0:00;4;481;Persona;124;17500;19300;4;5
679;03/02/2022 0:00;4;277;Persona;33;17100;19900;4;5
680;03/02/2022 0:00;4;156;Persona;157;18100;19000;4;5
681;03/02/2022 0:00;4;800;Persona;128;17500;22400;4;2
682;03/02/2022 0:00;4;902;Persona;99;17500;19000;4;2
683;03/02/2022 0:00;4;473;Persona;170;17400;22500;4;2
684;03/02/2022 0:00;4;460;Persona;150;17600;22100;4;5
685;03/02/2022 0:00;4;32;Persona;148;17000;21900;4;5
686;04/02/2022 0:00;4;638;Persona;126;18100;21900;4;5
687;04/02/2022 0:00;4;1128;Persona;44;17900;21100;4;5
688;04/02/2022 0:00;4;51;Empresa;156;17200;18700;3;6
689;04/02/2022 0:00;4;204;Empresa;112;17500;20000;3;6
690;04/02/2022 0:00;4;498;Empresa;24;17200;20800;3;6
691;04/02/2022 0:00;4;861;Empresa;72;17800;22900;3;6
692;04/02/2022 0:00;3;730;Persona;76;17700;20700;2;8
693;04/02/2022 0:00;3;493;Persona;70;17300;19100;2;8
694;04/02/2022 0:00;3;869;Persona;70;17300;20000;2;8
695;04/02/2022 0:00;3;740;Persona;146;17100;19700;4;1
696;04/02/2022 0:00;3;569;Persona;100;18100;23500;4;1
697;04/02/2022 0:00;3;551;Persona;177;16600;17700;4;1
698;04/02/2022 0:00;3;860;Persona;96;17200;18300;4;1
699;04/02/2022 0:00;3;425;Persona;63;17400;21300;2;8
700;04/02/2022 0:00;3;1075;Persona;16;17800;20900;2;8
701;04/02/2022 0:00;3;48;Persona;172;17700;18800;2;8
702;04/02/2022 0:00;3;204;Persona;45;17500;21800;4;12
703;04/02/2022 0:00;3;488;Persona;135;17800;21000;4;12
704;04/02/2022 0:00;3;914;Persona;14;16800;19200;4;12
705;04/02/2022 0:00;3;686;Persona;32;17800;20300;4;12
706;04/02/2022 0:00;3;594;Persona;170;17400;20500;1;4
707;04/02/2022 0:00;3;701;Persona;159;17400;19300;1;4
708;04/02/2022 0:00;3;1054;Persona;43;18400;20800;1;4
709;04/02/2022 0:00;3;565;Persona;90;17400;18800;1;4
710;04/02/2022 0:00;2;91;Persona;110;17200;21000;1;9
711;05/02/2022 0:00;2;1049;Persona;133;17500;19800;1;9
712;05/02/2022 0:00;2;103;Persona;32;17800;19200;1;9
713;05/02/2022 0:00;2;389;Persona;109;17700;20700;1;9
714;05/02/2022 0:00;2;803;Persona;45;17500;19200;4;7
715;05/02/2022 0:00;2;538;Persona;54;17800;23100;4;7
716;05/02/2022 0:00;2;922;Persona;143;17700;22100;4;7
717;05/02/2022 0:00;2;1117;Persona;114;17800;19700;4;7
718;05/02/2022 0:00;1;867;Persona;68;17300;19300;4;1
719;05/02/2022 0:00;1;821;Persona;164;16800;19200;4;1
720;05/02/2022 0:00;1;512;Persona;149;17600;22700;4;1
721;05/02/2022 0:00;1;742;Persona;131;17000;18800;4;1
722;05/02/2022 0:00;3;621;Persona;106;17600;22500;4;2
723;05/02/2022 0:00;3;470;Persona;173;17500;20400;4;2
724;05/02/2022 0:00;3;1064;Persona;174;17400;22000;4;2
725;05/02/2022 0:00;3;591;Persona;168;17500;21100;4;2
726;05/02/2022 0:00;2;617;Persona;170;17400;18900;2;8
727;05/02/2022 0:00;2;268;Persona;130;17900;20500;2;8
728;05/02/2022 0:00;2;161;Persona;109;17700;18900;2;8
729;05/02/2022 0:00;2;1166;Persona;70;17300;20100;2;8
730;05/02/2022 0:00;2;71;Empresa;105;18200;20400;4;7
731;05/02/2022 0:00;2;768;Empresa;151;17200;20000;4;7
732;05/02/2022 0:00;2;944;Empresa;144;17200;18600;4;7
733;05/02/2022 0:00;2;781;Empresa;98;18000;21500;4;7
734;05/02/2022 0:00;1;75;Persona;56;17400;20800;4;2
735;05/02/2022 0:00;1;186;Persona;51;17500;19500;4;2
736;05/02/2022 0:00;1;959;Persona;179;17500;22700;4;2
737;05/02/2022 0:00;1;47;Persona;17;18100;20500;4;2
738;05/02/2022 0:00;4;408;Persona;89;17200;19100;3;6
739;05/02/2022 0:00;4;342;Persona;73;17100;21900;3;6
740;05/02/2022 0:00;4;720;Persona;8;18300;21400;3;6
741;06/02/2022 0:00;4;555;Persona;6;17100;22100;3;6
742;06/02/2022 0:00;4;471;Persona;110;17200;20800;2;8
743;06/02/2022 0:00;4;809;Persona;97;17500;19200;2;8
744;06/02/2022 0:00;4;130;Persona;120;17600;19500;2;8
745;06/02/2022 0:00;4;309;Persona;61;17600;20700;2;8
746;06/02/2022 0:00;4;819;Persona;126;18100;19800;4;1
747;06/02/2022 0:00;4;842;Persona;136;17600;19000;4;1
748;06/02/2022 0:00;4;835;Persona;91;18300;19600;4;1
749;06/02/2022 0:00;4;129;Persona;8;18300;22200;4;1
750;06/02/2022 0:00;2;930;Persona;93;16800;19600;4;5
751;06/02/2022 0:00;2;549;Persona;11;17300;20200;4;5
752;06/02/2022 0:00;2;265;Persona;151;17200;20300;4;5
753;06/02/2022 0:00;2;1016;Persona;77;17300;18300;4;5
754;06/02/2022 0:00;2;122;Persona;104;17400;19500;4;5
755;06/02/2022 0:00;2;506;Persona;114;17800;19400;4;5
756;06/02/2022 0:00;2;273;Persona;71;17800;21900;4;5
757;06/02/2022 0:00;2;183;Persona;42;17600;20300;4;5
758;06/02/2022 0:00;2;421;Persona;97;17500;21300;4;7
759;06/02/2022 0:00;2;922;Persona;5;17200;20600;4;7
760;06/02/2022 0:00;2;521;Persona;56;17400;18200;4;7
761;06/02/2022 0:00;2;857;Persona;40;17000;18900;4;7
762;06/02/2022 0:00;1;172;Persona;120;17600;21700;1;4
763;06/02/2022 0:00;1;784;Persona;5;17200;18800;1;4
764;06/02/2022 0:00;1;1029;Persona;104;17400;20800;1;4
765;06/02/2022 0:00;1;1158;Persona;26;17200;22000;1;4
766;06/02/2022 0:00;1;997;Empresa;175;17800;20800;3;6
767;06/02/2022 0:00;1;723;Empresa;10;16300;19900;3;6
768;06/02/2022 0:00;1;856;Empresa;78;17200;19200;3;6
769;06/02/2022 0:00;1;498;Empresa;25;17500;20500;3;6
770;06/02/2022 0:00;1;625;Persona;147;17300;21500;4;10
771;06/02/2022 0:00;1;474;Persona;124;17500;21900;4;10
772;06/02/2022 0:00;1;606;Persona;54;17800;19200;4;10
773;06/02/2022 0:00;1;1092;Persona;40;17000;19100;4;10
774;06/02/2022 0:00;1;985;Persona;135;17800;20300;4;12
775;06/02/2022 0:00;1;799;Persona;143;17700;21700;4;12
776;06/02/2022 0:00;1;937;Persona;115;18400;20500;4;12
777;06/02/2022 0:00;1;1104;Persona;89;17200;19400;4;12
778;06/02/2022 0:00;4;1;Persona;63;17400;18500;4;10
779;06/02/2022 0:00;4;919;Persona;63;17400;20200;4;10
780;07/02/2022 0:00;4;738;Persona;155;18000;21900;4;10
781;07/02/2022 0:00;4;345;Persona;56;17400;20800;4;10
782;07/02/2022 0:00;4;828;Persona;158;17400;19400;1;4
783;07/02/2022 0:00;4;809;Persona;168;17500;19500;1;4
784;07/02/2022 0:00;4;155;Persona;10;16300;17200;1;4
785;07/02/2022 0:00;4;1163;Persona;18;17500;19300;1;4
786;07/02/2022 0:00;2;686;Persona;40;17000;20900;4;2
787;07/02/2022 0:00;2;712;Persona;110;17200;19400;4;2
788;07/02/2022 0:00;2;501;Persona;162;18500;23100;4;2
789;07/02/2022 0:00;2;55;Persona;22;18000;22100;4;2
790;07/02/2022 0:00;2;236;Persona;152;16600;18800;4;3
791;07/02/2022 0:00;2;885;Persona;176;17600;20600;4;3
792;08/02/2022 0:00;2;866;Persona;74;18100;21100;4;3
793;08/02/2022 0:00;2;716;Persona;68;17300;22000;4;3
794;08/02/2022 0:00;2;1;Persona;54;17800;18700;1;9
795;08/02/2022 0:00;2;45;Persona;81;17400;19000;1;9
796;08/02/2022 0:00;2;446;Persona;90;17400;20400;1;9
797;08/02/2022 0:00;2;1134;Persona;150;17600;20400;1;9
798;08/02/2022 0:00;4;797;Persona;142;17200;21100;4;7
799;08/02/2022 0:00;4;119;Persona;162;18500;21300;4;7
800;08/02/2022 0:00;4;103;Persona;75;17000;20500;4;7
801;08/02/2022 0:00;4;14;Persona;80;17400;19100;4;7
802;08/02/2022 0:00;2;614;Persona;13;17300;21200;4;12
803;08/02/2022 0:00;2;921;Persona;144;17200;19000;4;12
804;08/02/2022 0:00;2;189;Persona;100;18100;21200;4;12
805;08/02/2022 0:00;2;669;Persona;99;17500;22400;4;12
806;08/02/2022 0:00;2;449;Persona;113;18000;23300;2;8
807;08/02/2022 0:00;2;170;Persona;41;17600;19600;2;8
808;08/02/2022 0:00;2;990;Persona;155;18000;22600;2;8
809;08/02/2022 0:00;2;557;Persona;157;18100;22100;2;8
810;08/02/2022 0:00;1;967;Persona;112;17500;21300;4;5
811;08/02/2022 0:00;1;245;Persona;66;18400;22200;4;5
812;08/02/2022 0:00;1;573;Persona;59;18100;23200;4;5
813;08/02/2022 0:00;1;695;Persona;135;17800;20500;4;5
814;08/02/2022 0:00;4;1098;Persona;27;17400;18500;4;12
815;09/02/2022 0:00;4;84;Persona;77;17300;19900;4;12
816;09/02/2022 0:00;4;844;Persona;97;17500;18500;4;12
817;09/02/2022 0:00;4;240;Empresa;8;18300;20300;1;9
818;09/02/2022 0:00;4;404;Empresa;141;18800;20800;1;9
819;09/02/2022 0:00;4;809;Empresa;3;17000;18800;1;9
820;09/02/2022 0:00;4;164;Empresa;171;16800;19700;1;9
821;09/02/2022 0:00;2;932;Persona;153;17200;22000;3;6
822;09/02/2022 0:00;2;142;Persona;21;18000;23200;3;6
823;09/02/2022 0:00;2;1032;Persona;175;17800;23100;3;6
